GENERAL$,
78.87,0.00495
78.88,0.005
78.89,0.005
78.9,0.00502
78.91,0.00508
78.92,0.00519
78.93,0.00536
78.94,0.00551
78.95,0.00557
78.96,0.00548
78.97,0.00526
78.98,0.005
78.99,0.00479
79,0.00469
79.01,0.00472
79.02,0.00486
79.03,0.00506
79.04,0.00524
79.05,0.0053
79.06,0.00524
79.07,0.00507
79.08,0.00484
79.09,0.00456
79.1,0.00426
79.11,0.00398
79.12,0.00377
79.13,0.00367
79.14,0.00369
79.15,0.00383
79.16,0.00408
79.17,0.0044
79.18,0.00473
79.19,0.00506
79.2,0.00536
79.21,0.00564
79.22,0.00585
79.23,0.00593
79.24,0.00583
79.25,0.00557
79.26,0.0052
79.27,0.00478
79.28,0.00431
79.29,0.00384
79.3,0.00339
79.31,0.003
79.32,0.0027
79.33,0.00248
79.34,0.00237
79.35,0.00234
79.36,0.00241
79.37,0.00256
79.38,0.00279
79.39,0.00308
79.4,0.0034
79.41,0.00369
79.42,0.0039
79.43,0.00401
79.44,0.00403
79.45,0.00399
79.46,0.00386
79.47,0.00366
79.48,0.00341
79.49,0.00313
79.5,0.00286
79.51,0.00261
79.52,0.00239
79.53,0.0022
79.54,0.00205
79.55,0.00195
79.56,0.00191
79.57,0.00193
79.58,0.00199
79.59,0.00209
79.6,0.00223
79.61,0.00239
79.62,0.00257
79.63,0.00276
79.64,0.00296
79.65,0.00314
79.66,0.00331
79.67,0.00347
79.68,0.00362
79.69,0.00374
79.7,0.00383
79.71,0.0039
79.72,0.00398
79.73,0.00413
79.74,0.00436
79.75,0.00469
79.76,0.00507
79.77,0.00544
79.78,0.00569
79.79,0.0057
79.8,0.00544
79.81,0.00499
79.82,0.00444
79.83,0.00389
79.84,0.00341
79.85,0.00301
79.86,0.0027
79.87,0.00249
79.88,0.00237
79.89,0.00233
79.9,0.00235
79.91,0.00242
79.92,0.00251
79.93,0.00261
79.94,0.0027
79.95,0.00281
79.96,0.00296
79.97,0.00315
79.98,0.00339
79.99,0.00368
80,0.004
80.01,0.00431
80.02,0.00455
80.03,0.00469
80.04,0.00474
80.05,0.0047
80.06,0.00458
80.07,0.00435
80.08,0.00402
80.09,0.00365
80.1,0.0033
80.11,0.00301
80.12,0.00279
80.13,0.00265
80.14,0.00259
80.15,0.00259
80.16,0.00264
80.17,0.00274
80.18,0.0029
80.19,0.00312
80.2,0.00342
80.21,0.0038
80.22,0.00424
80.23,0.0047
80.24,0.00511
80.25,0.00538
80.26,0.00547
80.27,0.00542
80.28,0.00529
80.29,0.00514
80.3,0.00501
80.31,0.00489
80.32,0.00478
80.33,0.00467
80.34,0.00451
80.35,0.00428
80.36,0.00398
80.37,0.00364
80.38,0.00333
80.39,0.00308
80.4,0.00288
80.41,0.00276
80.42,0.00273
80.43,0.00277
80.44,0.00291
80.45,0.00312
80.46,0.00339
80.47,0.0037
80.48,0.004
80.49,0.00424
80.5,0.00442
80.51,0.00453
80.52,0.00455
80.53,0.00448
80.54,0.0043
80.55,0.00406
80.56,0.00378
80.57,0.00348
80.58,0.00317
80.59,0.00285
80.6,0.00254
80.61,0.00225
80.62,0.00201
80.63,0.00182
80.64,0.00168
80.65,0.00159
80.66,0.00155
80.67,0.00156
80.68,0.00159
80.69,0.00166
80.7,0.00176
80.71,0.00186
80.72,0.00198
80.73,0.0021
80.74,0.00222
80.75,0.00234
80.76,0.00242
80.77,0.00245
80.78,0.00242
80.79,0.00237
80.8,0.00228
80.81,0.00219
80.82,0.00209
80.83,0.00201
80.84,0.00196
80.85,0.00195
80.86,0.00198
80.87,0.00206
80.88,0.00215
80.89,0.00225
80.9,0.00232
80.91,0.00235
80.92,0.00238
80.93,0.00241
80.94,0.00247
80.95,0.00257
80.96,0.0027
80.97,0.00286
80.98,0.00304
80.99,0.00321
81,0.00339
81.01,0.00358
81.02,0.00382
81.03,0.00414
81.04,0.00454
81.05,0.005
81.06,0.00547
81.07,0.00588
81.08,0.00612
81.09,0.00614
81.1,0.00596
81.11,0.00568
81.12,0.00539
81.13,0.00516
81.14,0.00501
81.15,0.00493
81.16,0.0049
81.17,0.00489
81.18,0.00487
81.19,0.00483
81.2,0.00482
81.21,0.00486
81.22,0.00499
81.23,0.00519
81.24,0.00546
81.25,0.00576
81.26,0.00603
81.27,0.00624
81.28,0.00637
81.29,0.00645
81.3,0.00654
81.31,0.00664
81.32,0.00674
81.33,0.00679
81.34,0.0068
81.35,0.00677
81.36,0.00666
81.37,0.00651
81.38,0.00634
81.39,0.00622
81.4,0.00619
81.41,0.00625
81.42,0.00637
81.43,0.00651
81.44,0.00661
81.45,0.0066
81.46,0.00644
81.47,0.00616
81.48,0.00581
81.49,0.00544
81.5,0.00509
81.51,0.00475
81.52,0.00443
81.53,0.00416
81.54,0.00396
81.55,0.00386
81.56,0.00387
81.57,0.00399
81.58,0.00418
81.59,0.00442
81.6,0.00467
81.61,0.00491
81.62,0.00514
81.63,0.00535
81.64,0.00554
81.65,0.00573
81.66,0.00596
81.67,0.00626
81.68,0.00661
81.69,0.00697
81.7,0.00731
81.71,0.00755
81.72,0.00762
81.73,0.00746
81.74,0.00707
81.75,0.00652
81.76,0.00593
81.77,0.0054
81.78,0.00499
81.79,0.0047
81.8,0.00452
81.81,0.00443
81.82,0.00436
81.83,0.00431
81.84,0.00428
81.85,0.00428
81.86,0.00434
81.87,0.00444
81.88,0.00458
81.89,0.00474
81.9,0.0049
81.91,0.00504
81.92,0.00515
81.93,0.00526
81.94,0.00538
81.95,0.00552
81.96,0.00565
81.97,0.00571
81.98,0.00569
81.99,0.00557
82,0.00535
82.01,0.00504
82.02,0.00467
82.03,0.00429
82.04,0.00392
82.05,0.0036
82.06,0.00333
82.07,0.00308
82.08,0.00288
82.09,0.00274
82.1,0.00266
82.11,0.00265
82.12,0.00272
82.13,0.00285
82.14,0.00301
82.15,0.00319
82.16,0.00335
82.17,0.00348
82.18,0.00354
82.19,0.00354
82.2,0.00346
82.21,0.00334
82.22,0.0032
82.23,0.00306
82.24,0.00292
82.25,0.00276
82.26,0.00259
82.27,0.00243
82.28,0.00228
82.29,0.00218
82.3,0.00213
82.31,0.00214
82.32,0.00221
82.33,0.00233
82.34,0.00251
82.35,0.00271
82.36,0.00291
82.37,0.00307
82.38,0.00317
82.39,0.00322
82.4,0.00325
82.41,0.00329
82.42,0.00334
82.43,0.0034
82.44,0.00345
82.45,0.00348
82.46,0.00349
82.47,0.00346
82.48,0.00342
82.49,0.0034
82.5,0.00343
82.51,0.00354
82.52,0.00371
82.53,0.00395
82.54,0.00418
82.55,0.00437
82.56,0.00444
82.57,0.00439
82.58,0.00427
82.59,0.00412
82.6,0.00399
82.61,0.00389
82.62,0.00381
82.63,0.00375
82.64,0.00369
82.65,0.00364
82.66,0.0036
82.67,0.0036
82.68,0.00365
82.69,0.00376
82.7,0.00392
82.71,0.00412
82.72,0.00431
82.73,0.00448
82.74,0.00457
82.75,0.0046
82.76,0.00457
82.77,0.00454
82.78,0.00453
82.79,0.00453
82.8,0.00454
82.81,0.00452
82.82,0.00445
82.83,0.00435
82.84,0.00421
82.85,0.00406
82.86,0.00394
82.87,0.00388
82.88,0.00388
82.89,0.00394
82.9,0.00402
82.91,0.00409
82.92,0.00412
82.93,0.00408
82.94,0.00397
82.95,0.00383
82.96,0.00369
82.97,0.00357
82.98,0.00345
82.99,0.00334
83,0.00322
83.01,0.00313
83.02,0.00307
83.03,0.00307
83.04,0.00314
83.05,0.00329
83.06,0.00349
83.07,0.00374
83.08,0.004
83.09,0.00423
83.1,0.00439
83.11,0.00445
83.12,0.00442
83.13,0.00433
83.14,0.00424
83.15,0.00416
83.16,0.00411
83.17,0.00407
83.18,0.00401
83.19,0.00391
83.2,0.00376
83.21,0.00356
83.22,0.00334
83.23,0.00313
83.24,0.00296
83.25,0.00285
83.26,0.0028
83.27,0.00284
83.28,0.00294
83.29,0.00314
83.3,0.00341
83.31,0.00379
83.32,0.00426
83.33,0.00483
83.34,0.00548
83.35,0.00614
83.36,0.00675
83.37,0.00721
83.38,0.00743
83.39,0.00737
83.4,0.00707
83.41,0.00663
83.42,0.00617
83.43,0.00576
83.44,0.00542
83.45,0.00513
83.46,0.00488
83.47,0.00461
83.48,0.00432
83.49,0.004
83.5,0.00367
83.51,0.00338
83.52,0.00315
83.53,0.00298
83.54,0.00289
83.55,0.00288
83.56,0.00296
83.57,0.00313
83.58,0.0034
83.59,0.00375
83.6,0.00417
83.61,0.00462
83.62,0.00505
83.63,0.0054
83.64,0.00561
83.65,0.00568
83.66,0.00563
83.67,0.00551
83.68,0.00539
83.69,0.00531
83.7,0.00532
83.71,0.00541
83.72,0.00554
83.73,0.00568
83.74,0.00575
83.75,0.0057
83.76,0.00553
83.77,0.00527
83.78,0.00498
83.79,0.00474
83.8,0.00459
83.81,0.00452
83.82,0.00453
83.83,0.00457
83.84,0.00459
83.85,0.00456
83.86,0.0045
83.87,0.00443
83.88,0.0044
83.89,0.00441
83.9,0.00447
83.91,0.00453
83.92,0.00458
83.93,0.00458
83.94,0.00453
83.95,0.00445
83.96,0.00436
83.97,0.0043
83.98,0.00427
83.99,0.00425
84,0.00421
84.01,0.00412
84.02,0.00399
84.03,0.00383
84.04,0.00367
84.05,0.00353
84.06,0.00344
84.07,0.00338
84.08,0.00336
84.09,0.00335
84.1,0.00334
84.11,0.00334
84.12,0.00336
84.13,0.00344
84.14,0.00359
84.15,0.00383
84.16,0.00414
84.17,0.0045
84.18,0.00486
84.19,0.00516
84.2,0.00534
84.21,0.00533
84.22,0.00514
84.23,0.00482
84.24,0.00444
84.25,0.00407
84.26,0.00375
84.27,0.0035
84.28,0.00332
84.29,0.00322
84.3,0.00321
84.31,0.00329
84.32,0.00348
84.33,0.00378
84.34,0.00419
84.35,0.0047
84.36,0.00527
84.37,0.00584
84.38,0.00632
84.39,0.00659
84.4,0.00661
84.41,0.00641
84.42,0.00607
84.43,0.00568
84.44,0.00531
84.45,0.00496
84.46,0.00461
84.47,0.00425
84.48,0.00391
84.49,0.00361
84.5,0.00337
84.51,0.00322
84.52,0.00316
84.53,0.00318
84.54,0.00329
84.55,0.00346
84.56,0.00366
84.57,0.00387
84.58,0.00405
84.59,0.00422
84.6,0.00439
84.61,0.00457
84.62,0.00478
84.63,0.00498
84.64,0.0051
84.65,0.0051
84.66,0.00496
84.67,0.0047
84.68,0.00437
84.69,0.00402
84.7,0.0037
84.71,0.00345
84.72,0.00328
84.73,0.00319
84.74,0.00315
84.75,0.00315
84.76,0.00317
84.77,0.0032
84.78,0.00325
84.79,0.00333
84.8,0.00345
84.81,0.00361
84.82,0.00379
84.83,0.00395
84.84,0.00406
84.85,0.00409
84.86,0.00406
84.87,0.00399
84.88,0.00393
84.89,0.0039
84.9,0.00392
84.91,0.00398
84.92,0.00404
84.93,0.00406
84.94,0.004
84.95,0.00384
84.96,0.00362
84.97,0.00336
84.98,0.00311
84.99,0.0029
85,0.00272
85.01,0.00258
85.02,0.00248
85.03,0.00241
85.04,0.00238
85.05,0.0024
85.06,0.00248
85.07,0.00262
85.08,0.00279
85.09,0.00299
85.1,0.00317
85.11,0.00329
85.12,0.00335
85.13,0.00332
85.14,0.00323
85.15,0.00311
85.16,0.003
85.17,0.0029
85.18,0.00283
85.19,0.00276
85.2,0.00268
85.21,0.00259
85.22,0.0025
85.23,0.00244
85.24,0.00243
85.25,0.00246
85.26,0.00255
85.27,0.0027
85.28,0.00288
85.29,0.00307
85.3,0.00325
85.31,0.00337
85.32,0.00345
85.33,0.0035
85.34,0.00355
85.35,0.00363
85.36,0.00374
85.37,0.00387
85.38,0.00398
85.39,0.00402
85.4,0.00397
85.41,0.00382
85.42,0.0036
85.43,0.00337
85.44,0.00316
85.45,0.00301
85.46,0.00291
85.47,0.00289
85.48,0.00292
85.49,0.00301
85.5,0.00315
85.51,0.00336
85.52,0.00363
85.53,0.00398
85.54,0.00438
85.55,0.00481
85.56,0.00521
85.57,0.00552
85.58,0.00566
85.59,0.00562
85.6,0.00544
85.61,0.00519
85.62,0.00495
85.63,0.00474
85.64,0.00458
85.65,0.00446
85.66,0.00435
85.67,0.00423
85.68,0.0041
85.69,0.00398
85.7,0.0039
85.71,0.00388
85.72,0.00394
85.73,0.00408
85.74,0.00426
85.75,0.00447
85.76,0.00466
85.77,0.00482
85.78,0.00495
85.79,0.00509
85.8,0.00528
85.81,0.00552
85.82,0.0058
85.83,0.00608
85.84,0.00626
85.85,0.00629
85.86,0.00612
85.87,0.0058
85.88,0.00537
85.89,0.00492
85.9,0.00452
85.91,0.00418
85.92,0.00393
85.93,0.00374
85.94,0.00363
85.95,0.00358
85.96,0.0036
85.97,0.0037
85.98,0.00389
85.99,0.00415
86,0.00448
86.01,0.00484
86.02,0.00518
86.03,0.00546
86.04,0.00563
86.05,0.00571
86.06,0.00575
86.07,0.00579
86.08,0.00589
86.09,0.00605
86.1,0.00625
86.11,0.00642
86.12,0.00648
86.13,0.00639
86.14,0.00613
86.15,0.00576
86.16,0.00535
86.17,0.00497
86.18,0.00466
86.19,0.00444
86.2,0.00429
86.21,0.00419
86.22,0.00412
86.23,0.00405
86.24,0.004
86.25,0.00398
86.26,0.00401
86.27,0.00409
86.28,0.00421
86.29,0.00434
86.3,0.00444
86.31,0.00448
86.32,0.00448
86.33,0.00444
86.34,0.00442
86.35,0.00444
86.36,0.00451
86.37,0.00462
86.38,0.00473
86.39,0.00477
86.4,0.00472
86.41,0.00454
86.42,0.00428
86.43,0.00398
86.44,0.00368
86.45,0.00341
86.46,0.0032
86.47,0.00303
86.48,0.00289
86.49,0.00279
86.5,0.00271
86.51,0.00267
86.52,0.00268
86.53,0.00274
86.54,0.00285
86.55,0.00301
86.56,0.00318
86.57,0.00335
86.58,0.00347
86.59,0.00354
86.6,0.00356
86.61,0.00355
86.62,0.00356
86.63,0.0036
86.64,0.00368
86.65,0.00379
86.66,0.00388
86.67,0.00393
86.68,0.00392
86.69,0.00385
86.7,0.00374
86.71,0.00364
86.72,0.00358
86.73,0.00357
86.74,0.00362
86.75,0.00372
86.76,0.00383
86.77,0.00393
86.78,0.00402
86.79,0.0041
86.8,0.00422
86.81,0.00439
86.82,0.00462
86.83,0.00491
86.84,0.00521
86.85,0.00549
86.86,0.0057
86.87,0.00584
86.88,0.00593
86.89,0.00603
86.9,0.00619
86.91,0.00644
86.92,0.00675
86.93,0.00707
86.94,0.0073
86.95,0.00735
86.96,0.00717
86.97,0.0068
86.98,0.00631
86.99,0.00581
87,0.00534
87.01,0.00495
87.02,0.00463
87.03,0.00438
87.04,0.00417
87.05,0.00399
87.06,0.00386
87.07,0.00379
87.08,0.00378
87.09,0.00385
87.1,0.00396
87.11,0.00411
87.12,0.00424
87.13,0.00433
87.14,0.00438
87.15,0.00439
87.16,0.00442
87.17,0.00448
87.18,0.00458
87.19,0.00473
87.2,0.00487
87.21,0.00496
87.22,0.00493
87.23,0.00478
87.24,0.00452
87.25,0.00422
87.26,0.00392
87.27,0.00367
87.28,0.00347
87.29,0.00332
87.3,0.00321
87.31,0.00312
87.32,0.00304
87.33,0.00294
87.34,0.00285
87.35,0.00279
87.36,0.00275
87.37,0.00275
87.38,0.00279
87.39,0.00284
87.4,0.0029
87.41,0.00295
87.42,0.003
87.43,0.00307
87.44,0.00316
87.45,0.00329
87.46,0.00347
87.47,0.00367
87.48,0.00388
87.49,0.00404
87.5,0.00412
87.51,0.00411
87.52,0.00403
87.53,0.00393
87.54,0.00385
87.55,0.00381
87.56,0.00382
87.57,0.00386
87.58,0.00391
87.59,0.00396
87.6,0.00398
87.61,0.004
87.62,0.00404
87.63,0.00413
87.64,0.00428
87.65,0.00448
87.66,0.00472
87.67,0.00494
87.68,0.0051
87.69,0.00517
87.7,0.00519
87.71,0.00518
87.72,0.00519
87.73,0.00527
87.74,0.0054
87.75,0.00555
87.76,0.00568
87.77,0.00573
87.78,0.00566
87.79,0.0055
87.8,0.00529
87.81,0.00509
87.82,0.00494
87.83,0.00486
87.84,0.00482
87.85,0.00479
87.86,0.00474
87.87,0.00462
87.88,0.00445
87.89,0.00426
87.9,0.00408
87.91,0.00393
87.92,0.00384
87.93,0.0038
87.94,0.00379
87.95,0.00379
87.96,0.0038
87.97,0.00383
87.98,0.0039
87.99,0.00403
88,0.00423
88.01,0.00448
88.02,0.00475
88.03,0.005
88.04,0.00515
88.05,0.00517
88.06,0.00506
88.07,0.00486
88.08,0.00462
88.09,0.00441
88.1,0.00424
88.11,0.00413
88.12,0.00405
88.13,0.00398
88.14,0.0039
88.15,0.00381
88.16,0.00373
88.17,0.00368
88.18,0.00369
88.19,0.00375
88.2,0.00386
88.21,0.004
88.22,0.00414
88.23,0.00424
88.24,0.0043
88.25,0.00432
88.26,0.00435
88.27,0.00441
88.28,0.00452
88.29,0.00467
88.3,0.00481
88.31,0.00491
88.32,0.00491
88.33,0.00479
88.34,0.00458
88.35,0.00433
88.36,0.00409
88.37,0.00389
88.38,0.00375
88.39,0.00367
88.4,0.00365
88.41,0.00366
88.42,0.00371
88.43,0.0038
88.44,0.00395
88.45,0.00416
88.46,0.00444
88.47,0.00476
88.48,0.00509
88.49,0.00537
88.5,0.00553
88.51,0.00555
88.52,0.00543
88.53,0.00523
88.54,0.00501
88.55,0.00483
88.56,0.0047
88.57,0.00461
88.58,0.00454
88.59,0.00444
88.6,0.0043
88.61,0.00412
88.62,0.00391
88.63,0.00372
88.64,0.00358
88.65,0.00348
88.66,0.00344
88.67,0.00343
88.68,0.00343
88.69,0.00344
88.7,0.00344
88.71,0.00345
88.72,0.0035
88.73,0.00358
88.74,0.00371
88.75,0.00386
88.76,0.00399
88.77,0.00406
88.78,0.00404
88.79,0.00392
88.8,0.00373
88.81,0.00353
88.82,0.00333
88.83,0.00318
88.84,0.00307
88.85,0.00299
88.86,0.00295
88.87,0.00292
88.88,0.00291
88.89,0.00293
88.9,0.00297
88.91,0.00307
88.92,0.0032
88.93,0.00336
88.94,0.00353
88.95,0.00366
88.96,0.00373
88.97,0.00372
88.98,0.00366
88.99,0.00357
89,0.00349
89.01,0.00345
89.02,0.00345
89.03,0.00348
89.04,0.00353
89.05,0.00356
89.06,0.00357
89.07,0.00358
89.08,0.0036
89.09,0.00365
89.1,0.00375
89.11,0.0039
89.12,0.00406
89.13,0.00421
89.14,0.00431
89.15,0.00433
89.16,0.00428
89.17,0.00421
89.18,0.00416
89.19,0.00414
89.2,0.00416
89.21,0.00421
89.22,0.00426
89.23,0.00427
89.24,0.00422
89.25,0.00411
89.26,0.00397
89.27,0.00383
89.28,0.00374
89.29,0.00368
89.3,0.00366
89.31,0.00364
89.32,0.00361
89.33,0.00353
89.34,0.00341
89.35,0.00327
89.36,0.00313
89.37,0.00301
89.38,0.00294
89.39,0.00289
89.4,0.00287
89.41,0.00285
89.42,0.00282
89.43,0.00277
89.44,0.00272
89.45,0.00268
89.46,0.00266
89.47,0.00268
89.48,0.00272
89.49,0.00276
89.5,0.00279
89.51,0.00277
89.52,0.00272
89.53,0.00263
89.54,0.00254
89.55,0.00246
89.56,0.00241
89.57,0.00239
89.58,0.00239
89.59,0.0024
89.6,0.0024
89.61,0.00241
89.62,0.00241
89.63,0.00244
89.64,0.00248
89.65,0.00256
89.66,0.00266
89.67,0.00277
89.68,0.00288
89.69,0.00296
89.7,0.003
89.71,0.00303
89.72,0.00306
89.73,0.00312
89.74,0.00321
89.75,0.00332
89.76,0.00345
89.77,0.00356
89.78,0.00362
89.79,0.00362
89.8,0.00358
89.81,0.00352
89.82,0.00347
89.83,0.00345
89.84,0.00347
89.85,0.00351
89.86,0.00356
89.87,0.00358
89.88,0.00356
89.89,0.00351
89.9,0.00346
89.91,0.00343
89.92,0.00343
89.93,0.00347
89.94,0.00353
89.95,0.0036
89.96,0.00365
89.97,0.00364
89.98,0.0036
89.99,0.00355
90,0.0035
90.01,0.00348
90.02,0.00351
90.03,0.00357
90.04,0.00364
90.05,0.0037
90.06,0.00374
90.07,0.00375
90.08,0.00376
90.09,0.00378
90.1,0.00384
90.11,0.00395
90.12,0.0041
90.13,0.00426
90.14,0.0044
90.15,0.0045
90.16,0.00456
90.17,0.0046
90.18,0.00465
90.19,0.00473
90.2,0.00486
90.21,0.00501
90.22,0.00514
90.23,0.00519
90.24,0.00511
90.25,0.0049
90.26,0.00458
90.27,0.00421
90.28,0.00385
90.29,0.00352
90.3,0.00325
90.31,0.00303
90.32,0.00288
90.33,0.00277
90.34,0.00271
90.35,0.00269
90.36,0.00272
90.37,0.00279
90.38,0.0029
90.39,0.00305
90.4,0.0032
90.41,0.00334
90.42,0.00343
90.43,0.00348
90.44,0.00348
90.45,0.00347
90.46,0.00348
90.47,0.00351
90.48,0.00358
90.49,0.00366
90.5,0.00372
90.51,0.00375
90.52,0.00371
90.53,0.00362
90.54,0.00349
90.55,0.00335
90.56,0.00324
90.57,0.00316
90.58,0.00311
90.59,0.00309
90.6,0.00308
90.61,0.00309
90.62,0.00311
90.63,0.00317
90.64,0.00326
90.65,0.0034
90.66,0.00358
90.67,0.0038
90.68,0.00401
90.69,0.00419
90.7,0.00433
90.71,0.00443
90.72,0.00452
90.73,0.00462
90.74,0.00477
90.75,0.00494
90.76,0.00511
90.77,0.00524
90.78,0.00526
90.79,0.00514
90.8,0.00488
90.81,0.00453
90.82,0.00414
90.83,0.00375
90.84,0.00341
90.85,0.00312
90.86,0.00288
90.87,0.00269
90.88,0.00254
90.89,0.00243
90.9,0.00234
90.91,0.00229
90.92,0.00227
90.93,0.00228
90.94,0.00233
90.95,0.00239
90.96,0.00246
90.97,0.00253
90.98,0.0026
90.99,0.00265
91,0.00272
91.01,0.0028
91.02,0.00291
91.03,0.00306
91.04,0.00321
91.05,0.00336
91.06,0.00349
91.07,0.00356
91.08,0.0036
91.09,0.00361
91.1,0.00363
91.11,0.00366
91.12,0.00373
91.13,0.00381
91.14,0.0039
91.15,0.00397
91.16,0.00403
91.17,0.00409
91.18,0.00418
91.19,0.0043
91.2,0.00447
91.21,0.00468
91.22,0.0049
91.23,0.00508
91.24,0.00518
91.25,0.0052
91.26,0.00516
91.27,0.00509
91.28,0.00503
91.29,0.00502
91.3,0.00503
91.31,0.00506
91.32,0.00506
91.33,0.00498
91.34,0.00481
91.35,0.00456
91.36,0.00427
91.37,0.00398
91.38,0.00373
91.39,0.00352
91.4,0.00337
91.41,0.00327
91.42,0.00321
91.43,0.00318
91.44,0.00317
91.45,0.00318
91.46,0.00322
91.47,0.0033
91.48,0.00342
91.49,0.00356
91.5,0.00372
91.51,0.00386
91.52,0.00395
91.53,0.00399
91.54,0.004
91.55,0.00399
91.56,0.00399
91.57,0.00402
91.58,0.00408
91.59,0.00415
91.6,0.00421
91.61,0.00424
91.62,0.00421
91.63,0.00413
91.64,0.00403
91.65,0.00395
91.66,0.00388
91.67,0.00385
91.68,0.00384
91.69,0.00383
91.7,0.00383
91.71,0.00381
91.72,0.00381
91.73,0.00383
91.74,0.0039
91.75,0.00401
91.76,0.00415
91.77,0.00431
91.78,0.00443
91.79,0.00451
91.8,0.00454
91.81,0.00453
91.82,0.00451
91.83,0.00452
91.84,0.00457
91.85,0.00464
91.86,0.00474
91.87,0.00481
91.88,0.00483
91.89,0.00479
91.9,0.00471
91.91,0.00461
91.92,0.00454
91.93,0.0045
91.94,0.0045
91.95,0.00452
91.96,0.00455
91.97,0.00454
91.98,0.00449
91.99,0.0044
92,0.0043
92.01,0.00421
92.02,0.00415
92.03,0.00415
92.04,0.0042
92.05,0.0043
92.06,0.00441
92.07,0.00453
92.08,0.00465
92.09,0.00478
92.1,0.00494
92.11,0.00514
92.12,0.00537
92.13,0.00559
92.14,0.00576
92.15,0.00583
92.16,0.00575
92.17,0.00553
92.18,0.00521
92.19,0.00484
92.2,0.00447
92.21,0.00413
92.22,0.00384
92.23,0.00359
92.24,0.00338
92.25,0.00318
92.26,0.00299
92.27,0.0028
92.28,0.00263
92.29,0.00247
92.3,0.00234
92.31,0.00225
92.32,0.00219
92.33,0.00218
92.34,0.00219
92.35,0.00223
92.36,0.0023
92.37,0.00239
92.38,0.00252
92.39,0.00267
92.4,0.00284
92.41,0.00301
92.42,0.00315
92.43,0.00323
92.44,0.00323
92.45,0.00316
92.46,0.00303
92.47,0.00288
92.48,0.00272
92.49,0.00257
92.5,0.00246
92.51,0.00237
92.52,0.00232
92.53,0.00229
92.54,0.00229
92.55,0.00232
92.56,0.00238
92.57,0.00247
92.58,0.00258
92.59,0.00268
92.6,0.00276
92.61,0.00281
92.62,0.00281
92.63,0.00278
92.64,0.00274
92.65,0.00271
92.66,0.0027
92.67,0.0027
92.68,0.00272
92.69,0.00271
92.7,0.00268
92.71,0.0026
92.72,0.00249
92.73,0.00235
92.74,0.0022
92.75,0.00206
92.76,0.00194
92.77,0.00185
92.78,0.00178
92.79,0.00172
92.8,0.00169
92.81,0.00168
92.82,0.00168
92.83,0.00171
92.84,0.00176
92.85,0.00185
92.86,0.00196
92.87,0.00209
92.88,0.00224
92.89,0.0024
92.9,0.00255
92.91,0.00271
92.92,0.00287
92.93,0.00304
92.94,0.00322
92.95,0.00339
92.96,0.00353
92.97,0.00361
92.98,0.00361
92.99,0.00353
93,0.00338
93.01,0.00321
93.02,0.00304
93.03,0.00289
93.04,0.00278
93.05,0.00272
93.06,0.0027
93.07,0.00274
93.08,0.00282
93.09,0.00295
93.1,0.00314
93.11,0.00336
93.12,0.00362
93.13,0.00387
93.14,0.00409
93.15,0.00423
93.16,0.00427
93.17,0.0042
93.18,0.00405
93.19,0.00386
93.2,0.00367
93.21,0.00351
93.22,0.00339
93.23,0.0033
93.24,0.00323
93.25,0.00317
93.26,0.0031
93.27,0.003
93.28,0.00289
93.29,0.00278
93.3,0.00267
93.31,0.00258
93.32,0.00251
93.33,0.00246
93.34,0.00242
93.35,0.00238
93.36,0.00236
93.37,0.00236
93.38,0.00239
93.39,0.00245
93.4,0.00254
93.41,0.00266
93.42,0.00281
93.43,0.00295
93.44,0.00307
93.45,0.00315
93.46,0.00319
93.47,0.0032
93.48,0.00319
93.49,0.00318
93.5,0.00316
93.51,0.00313
93.52,0.00308
93.53,0.00299
93.54,0.00288
93.55,0.00275
93.56,0.00262
93.57,0.00251
93.58,0.00243
93.59,0.00237
93.6,0.00233
93.61,0.00231
93.62,0.0023
93.63,0.00229
93.64,0.00229
93.65,0.0023
93.66,0.00232
93.67,0.00235
93.68,0.00238
93.69,0.00241
93.7,0.0024
93.71,0.00236
93.72,0.00228
93.73,0.00218
93.74,0.00207
93.75,0.00197
93.76,0.00189
93.77,0.00182
93.78,0.00178
93.79,0.00176
93.8,0.00176
93.81,0.00175
93.82,0.00174
93.83,0.00172
93.84,0.0017
93.85,0.00167
93.86,0.00166
93.87,0.00164
93.88,0.00164
93.89,0.00163
93.9,0.00163
93.91,0.00162
93.92,0.00162
93.93,0.00162
93.94,0.00164
93.95,0.00168
93.96,0.00174
93.97,0.00182
93.98,0.00191
93.99,0.002
94,0.0021
94.01,0.00219
94.02,0.00228
94.03,0.00237
94.04,0.00247
94.05,0.00257
94.06,0.00266
94.07,0.00273
94.08,0.00279
94.09,0.00284
94.1,0.0029
94.11,0.00297
94.12,0.00308
94.13,0.00322
94.14,0.00337
94.15,0.00353
94.16,0.00368
94.17,0.00381
94.18,0.00394
94.19,0.00407
94.2,0.00422
94.21,0.0044
94.22,0.00461
94.23,0.00483
94.24,0.00503
94.25,0.00517
94.26,0.00524
94.27,0.00526
94.28,0.00524
94.29,0.00524
94.3,0.00526
94.31,0.00532
94.32,0.00539
94.33,0.00545
94.34,0.00545
94.35,0.00537
94.36,0.00521
94.37,0.00498
94.38,0.00472
94.39,0.00447
94.4,0.00424
94.41,0.00406
94.42,0.00393
94.43,0.00384
94.44,0.00378
94.45,0.00375
94.46,0.00373
